task_key,task,model,family,lp_avg,ft_avg,delta_ft_minus_lp,lp_run_range,ft_run_range,lp_run_std,ft_run_std,imagenet_top1,imagenet_top5,param_count_m,img_size
vpt2_v4,VPT2 v4,davit_base.msft_in1k,davit,51.237,88.307,37.07,2.1090000000000018,11.679000000000002,0.9515660775794824,5.298506854660934,84.652,97.02,87.95,224
vpt2_v4,VPT2 v4,davit_small.msft_in1k,davit,50.247,97.89,47.643,0.3130000000000024,0.3130000000000024,0.1330321598545094,0.1392703206796856,84.252,96.942,49.75,224
vpt2_v4,VPT2 v4,davit_tiny.msft_in1k,davit,51.745,92.135,40.39000000000001,4.531000000000006,8.320000000000007,1.8825973193082677,3.8506537395904936,82.694,96.264,28.36,224
vpt2_v4,VPT2 v4,deit3_base_patch16_224.fb_in1k,deit3,51.706,97.682,45.976,1.2899999999999991,1.5630000000000024,0.5746919948014655,0.6423427606988527,83.8,96.584,86.59,224
vpt2_v4,VPT2 v4,deit3_base_patch16_224.fb_in22k_ft_in1k,deit3,50.807,98.164,47.357,0.6640000000000015,0.5069999999999908,0.28940436915998496,0.20881091925471354,85.728,97.746,86.59,224
vpt2_v4,VPT2 v4,deit3_huge_patch14_224.fb_in1k,deit3,50.052,94.687,44.635,3.280999999999999,5.780999999999992,1.4224361731433384,2.5829471969481297,85.204,97.364,632.13,224
vpt2_v4,VPT2 v4,deit3_large_patch16_224.fb_in1k,deit3,51.992,97.708,45.716,3.202999999999996,0.8199999999999932,1.3989183917107755,0.33489633553616827,84.772,97.048,304.37,224
vpt2_v4,VPT2 v4,deit3_medium_patch16_224.fb_in1k,deit3,50.235,97.878,47.643,0.7420000000000044,1.171999999999997,0.3329237483602262,0.4788200775517517,83.09,96.284,38.85,224
vpt2_v4,VPT2 v4,deit3_medium_patch16_224.fb_in22k_ft_in1k,deit3,50.339,97.852,47.513000000000005,2.7340000000000018,1.0150000000000006,1.2888199598426815,0.4288638737667482,84.55,97.18,38.85,224
vpt2_v4,VPT2 v4,deit3_small_patch16_224.fb_in1k,deit3,50.925,98.255,47.33,1.9139999999999944,0.4300000000000068,0.8757813019749201,0.18704960720503147,81.382,95.454,22.06,224
vpt2_v4,VPT2 v4,deit3_small_patch16_224.fb_in22k_ft_in1k,deit3,51.511,98.138,46.627,2.1099999999999994,1.1329999999999956,0.951835186480422,0.4882301369914241,83.082,96.774,22.06,224
vpt2_v4,VPT2 v4,deit_base_distilled_patch16_224.fb_in1k,deit,51.276,98.646,47.37,2.5390000000000015,0.11700000000000443,1.0482560119868942,0.04864154602806308,83.384,96.492,87.34,224
vpt2_v4,VPT2 v4,deit_base_patch16_224.fb_in1k,deit,51.563,98.203,46.64,1.524000000000001,1.0159999999999911,0.6514994670416511,0.42919770114326466,81.98,95.74,86.57,224
vpt2_v4,VPT2 v4,deit_base_patch16_384.fb_in1k,deit,51.471,97.227,45.75600000000001,2.1880000000000024,4.531000000000006,0.9465028027193357,2.1001302076035415,83.108,96.376,86.86,384
vpt2_v4,VPT2 v4,deit_small_distilled_patch16_224.fb_in1k,deit,51.745,98.19,46.445,1.6410000000000053,0.9379999999999882,0.7177624181363164,0.3938155236486525,81.204,95.378,22.44,224
vpt2_v4,VPT2 v4,deit_small_patch16_224.fb_in1k,deit,50.898,98.255,47.35699999999999,3.867999999999995,0.820999999999998,1.5793493034228419,0.35009236876382527,79.856,95.056,22.05,224
vpt2_v4,VPT2 v4,deit_tiny_distilled_patch16_224.fb_in1k,deit,50.326,98.893,48.567,3.828000000000003,0.07799999999998875,1.5758657585241493,0.036769552621695165,74.538,91.898,5.91,224
